challenge_id,challenge_type_disag,challenge_type
1659119076091,CVZA M1,Cobertura
1659407457134,CVZA M1,Cobertura
1659407590000,CVZA M1,Cobertura
1659408003402,CVZA M1,Cobertura
1659408292041,CVZA M1,Cobertura
1659539392730,CVZA M1,Cobertura
1659700927529,CVZA M1,Cobertura
1659107497388,CVZA M1,Cobertura
1659109337511,CVZA M1,Cobertura
1659114359813,CVZA M1,Cobertura
1659101779730,CVZA M1,Cobertura
1659106671435,CVZA M1,Cobertura
1659106050109,CVZA M1,Cobertura
1659108230949,CVZA M1,Cobertura
1659115811260,CVZA M1,Cobertura
1659106411788,CVZA M1,Cobertura
1659106963422,NABS,Cobertura
1659108840418,NABS,Cobertura
1659540357230,NABS,Cobertura
1659102764481,NABS,Cobertura
1659112519175,NABS,Cobertura
1659159760491,NABS,Cobertura
1659101445710,NABS,Cobertura
1659115863165,NABS,Cobertura
1659108485175,NABS,Cobertura
1659117812241,NABS,Cobertura
1659110213628,NABS,Cobertura
1659110614011,NABS,Cobertura
1659107808357,NABS,Cobertura
1659119478677,NABS,Cobertura
1659558155117,NABS,Cobertura
1659124904589,NABS,Cobertura
1659115103868,NABS,Cobertura
1659120543179,NABS,Cobertura
1659120878943,NABS,Cobertura
1659122673497,ABOVE CORE,Cobertura
1659127628932,ABOVE CORE,Cobertura
1659124277745,ABOVE CORE,Cobertura
1659126290889,ABOVE CORE,Cobertura
1659474596507,ABOVE CORE,Cobertura
1659127156982,ABOVE CORE,Cobertura
1659124710449,ABOVE CORE,Cobertura
1659128225546,ABOVE CORE,Cobertura
1659130151196,ABOVE CORE,Cobertura
1659121415406,ABOVE CORE,Cobertura
1659120966273,ABOVE CORE,Cobertura
1659474314045,ABOVE CORE,Cobertura
1659535215584,ABOVE CORE,Cobertura
1659119876427,ABOVE CORE,Cobertura
1659536688788,ABOVE CORE,Cobertura
1659120544990,ABOVE CORE,Cobertura
1659410354097,ABOVE CORE,Cobertura
1659121875857,ABOVE CORE,Cobertura
1659536272711,ABOVE CORE,Cobertura
1659559898888,ABOVE CORE,Cobertura
1659559742628,ABOVE CORE,Cobertura
1659463322879,AD HOC,Cobertura
1659128792792,AD HOC,Cobertura
1659126308940,AD HOC,Cobertura
1659126690433,AD HOC,Cobertura
1659470734024,AD HOC,Cobertura
1659129840083,AD HOC,Cobertura
1659470469968,AD HOC,Cobertura
1659470226207,AD HOC,Cobertura
1659127019853,AD HOC,Cobertura
1659552823221,AD HOC,Cobertura
1659473112049,AD HOC,Cobertura
1659473246003,AD HOC,Cobertura
1659127880096,AD HOC,Cobertura
1659467948925,AD HOC,Cobertura
1659469407582,AD HOC,Cobertura
1659469174319,AD HOC,Cobertura
1659469941413,AD HOC,Cobertura
1659122382625,MUNDIAL,Cobertura
1659467361034,MKT PLACE,Cobertura
1659032845094,CVZA M1,Cobertura
1659033309189,CVZA M1,Cobertura
1659033981048,CVZA M1,Cobertura
1659034564492,CVZA M1,Cobertura
1659034912736,CVZA M1,Cobertura
1659035197677,CVZA M1,Cobertura
1659029231335,CVZA M1,Cobertura
1659035602036,CVZA M1,Cobertura
1659033708952,CVZA M1,Cobertura
1659032262400,CVZA M1,Cobertura
1659040918516,CVZA M1,Cobertura
1659119646630,CVZA M1,Cobertura
1659030824135,NABS,Cobertura
1659034145388,NABS,Cobertura
1659037847323,NABS,Cobertura
1659039978382,NABS,Cobertura
1659035812247,NABS,Cobertura
1659038982086,NABS,Cobertura
1659033286905,NABS,Cobertura
1659038660156,NABS,Cobertura
1659039243347,NABS,Cobertura
1659034921947,NABS,Cobertura
1659039697064,NABS,Cobertura
1659037281110,NABS,Cobertura
1659159010914,NABS,Cobertura
1659537056553,ABOVE CORE,Cobertura
1659460084127,ABOVE CORE,Cobertura
1659135340886,ABOVE CORE,Cobertura
1659135760892,ABOVE CORE,Cobertura
1659136259708,ABOVE CORE,Cobertura
1659132949691,ABOVE CORE,Cobertura
1659133035286,ABOVE CORE,Cobertura
1659031481621,ABOVE CORE,Cobertura
1659136358367,ABOVE CORE,Cobertura
1659136108336,ABOVE CORE,Cobertura
1659135579654,ABOVE CORE,Cobertura
1659135437695,ABOVE CORE,Cobertura
1659135971650,ABOVE CORE,Cobertura
1659040024521,AD HOC,Cobertura
1659037636273,AD HOC,Cobertura
1659039810108,AD HOC,Cobertura
1659038977373,AD HOC,Cobertura
1659038053864,AD HOC,Cobertura
1659039296786,AD HOC,Cobertura
1659040589083,AD HOC,Cobertura
1659028566574,MKT PLACE,Cobertura
1659445359496,MKT PLACE,Cobertura
1659043431905,MERCH,Cobertura
1659037175652,MUNDIAL,Cobertura
1659362928408,CVZA M1,Cobertura
1659364286311,CVZA M1,Cobertura
1661980474701,AD HOC,Cobertura
1661975742051,AD HOC,Cobertura
1661967808740,NABS,Cobertura
1661970772032,CVZA M1,Cobertura
1661976036471,AD HOC,Cobertura
1661971062224,CVZA M1,Cobertura
1661970295924,NABS,Cobertura
1661888478418,ABOVE CORE,Cobertura
1661885046166,AD HOC,Cobertura
1661887932901,ABOVE CORE,Cobertura
1661884889741,AD HOC,Cobertura
1661883916921,AD HOC,Cobertura
1661886114015,ABOVE CORE,Cobertura
1661890638089,ABOVE CORE,Cobertura
1661886008657,NABS,Cobertura
1661887007623,ABOVE CORE,Cobertura
1661883447775,AD HOC,Cobertura
1661886575378,ABOVE CORE,Cobertura
1661892746695,NABS,Cobertura
1661891895697,NABS,Cobertura
1661892154016,CVZA M1,Cobertura
1661882442941,AD HOC,Cobertura
1661878511105,CVZA M1,Cobertura
1661882794466,AD HOC,Cobertura
1661892585335,NABS,Cobertura
1661862897455,CVZA M1,Cobertura
1661878962221,CVZA M1,Cobertura
1661878734025,CVZA M1,Cobertura
1661879115772,CVZA M1,Cobertura
1661874283191,CVZA M1,Cobertura
1661861481599,CVZA M1,Cobertura
1661873949574,CVZA M1,Cobertura
1661874068924,CVZA M1,Cobertura
1661865546621,CVZA M1,Cobertura
1661953869707,ABOVE CORE,Cobertura
1661951212777,NABS,Cobertura
1661962757303,NABS,Cobertura
1661952094547,ABOVE CORE,Cobertura
1661954355044,ABOVE CORE,Cobertura
1661948829337,ABOVE CORE,Cobertura
1661957211845,ABOVE CORE,Cobertura
1661951194958,ABOVE CORE,Cobertura
1661953856679,NABS,Cobertura
1661957448536,ABOVE CORE,Cobertura
1661965383580,NABS,Cobertura
1661889821605,ABOVE CORE,Cobertura
1661804439110,MKT PLACE,Cobertura
1661803499418,MKT PLACE,Cobertura
1661804134341,MKT PLACE,Cobertura
1661805291245,MKT PLACE,Cobertura
1661802996874,MKT PLACE,Cobertura
1661874404941,CVZA M1,Cobertura
1661968900920,NABS,Cobertura
1661950641662,ABOVE CORE,Cobertura
1661953281350,NABS,Cobertura
1661947555484,ABOVE CORE,Cobertura
1661869311557,CVZA M1,Cobertura
1661875475549,CVZA M1,Cobertura
1661865706788,CVZA M1,Cobertura
1662038903917,CVZA M1,Cobertura
1661801614470,AD HOC,Cobertura
1661799400881,ABOVE CORE,Cobertura
1661798490469,ABOVE CORE,Cobertura
1661803987141,AD HOC,Cobertura
1661802635009,AD HOC,Cobertura
1661799714220,ABOVE CORE,Cobertura
1661800073882,ABOVE CORE,Cobertura
1661802086128,AD HOC,Cobertura
1661801777151,ABOVE CORE,Cobertura
1661801236277,ABOVE CORE,Cobertura
1661863466775,CVZA M1,Cobertura
1661965131013,NABS,Cobertura
1661803052517,AD HOC,Cobertura
1661798472684,NABS,Cobertura
1661794161298,CVZA M1,Cobertura
1661799620485,NABS,Cobertura
1661796116152,CVZA M1,Cobertura
1661795836689,CVZA M1,Cobertura
1661795359949,CVZA M1,Cobertura
1661795493121,CVZA M1,Cobertura
1661795617488,CVZA M1,Cobertura
1661794578570,CVZA M1,Cobertura
1661795892420,CVZA M1,Cobertura
1661793674424,CVZA M1,Cobertura
1661795031782,CVZA M1,Cobertura
1661797831074,NABS,Cobertura
1661800862438,NABS,Cobertura
1661799079756,ABOVE CORE,Cobertura
1661794352448,CVZA M1,Cobertura
1661797957878,ABOVE CORE,Cobertura
1661796387486,CVZA M1,Cobertura
1661793237973,CVZA M1,Cobertura
1661794609595,CVZA M1,Cobertura
1661800284670,NABS,Cobertura
1661794821698,CVZA M1,Cobertura
1661794777605,CVZA M1,Cobertura
1661798190130,ABOVE CORE,Cobertura
1661792264978,CVZA M1,Cobertura
1661792124115,CVZA M1,Cobertura
1661792814733,CVZA M1,Cobertura
1661865252530,CVZA M1,Cobertura
1661867110834,CVZA M1,Cobertura
1661860966529,ABOVE CORE,Cobertura
1661793939392,CVZA M1,Cobertura
1661793478849,CVZA M1,Cobertura
1661860606861,ABOVE CORE,Cobertura
1661877175341,CVZA M1,Cobertura
1661877324737,CVZA M1,Cobertura
1661959491678,NABS,Cobertura
1661800443303,NABS,Cobertura
1661800656478,NABS,Cobertura
1661797146986,NABS,Cobertura
1661799369013,NABS,Cobertura
1661891671045,NABS,Cobertura
1661871599692,CVZA M1,Cobertura
1661886626819,NABS,Cobertura
1661799109639,NABS,Cobertura
1661794136325,CVZA M1,Cobertura
1661956762190,ABOVE CORE,Cobertura
1661873540089,CVZA M1,Cobertura
1661885840672,ABOVE CORE,Cobertura
1661890099408,ABOVE CORE,Cobertura
1661884379951,AD HOC,Cobertura
1661951897118,ABOVE CORE,Cobertura
1662035209692,NABS,Cobertura
1661869203953,AD HOC,Cobertura
1661865428592,CVZA M1,Cobertura
1661794294555,CVZA M1,Cobertura
1661970027561,NABS,Cobertura
1661885118765,BUD MUNDIAL,Cobertura
1661885288965,AD HOC,Cobertura
1661967062241,MKT PLACE,Cobertura
1661797153151,CVZA M1,Cobertura
1661791126192,BUD MUNDIAL,Cobertura
1661878245883,CVZA M1,Cobertura
1661793844885,CVZA M1,Cobertura
1661962123442,NABS,Cobertura
1661887354924,CVZA M1,Cobertura
1661966914659,NABS,Cobertura
1661969467405,NABS,Cobertura
1661866559995,CVZA M1,Cobertura
1661861203513,CVZA M1,Cobertura
1661869105047,CVZA M1,Cobertura
1661949401778,NABS,Cobertura
1661805244979,MKT PLACE,Cobertura
1661959774511,NABS,Cobertura
1661891410848,ABOVE CORE,Cobertura
1661801009152,ABOVE CORE,Cobertura
1661793186107,CVZA M1,Cobertura
1661882472283,MKT PLACE,Cobertura
1661868883768,AD HOC,Cobertura
1661793645405,CVZA M1,Cobertura
1661949912354,AD HOC,Cobertura
1661884889958,BUD MUNDIAL,Cobertura
1661803387496,AD HOC,Cobertura
1661800311995,ABOVE CORE,Cobertura
1661801076084,NABS,Cobertura
1661796732984,CVZA M1,Cobertura
1661804398038,BUD MUNDIAL,Cobertura
1661959114581,NABS,Cobertura
1661954612199,NABS,Cobertura
1661883278812,CVZA M1,Cobertura
1661798847066,NABS,Cobertura
1662566047940,BUD MUNDIAL,Cobertura
1662557250098,BUD MUNDIAL,Cobertura
1664461827945,CVZA M1,Cobertura
1664457989911,CVZA M1,Cobertura
1664470444914,CVZA M1,Cobertura
1664455123248,CVZA M1,Cobertura
1664456142651,CVZA M1,Cobertura
1664453319710,CVZA M1,Cobertura
1664455535886,CVZA M1,Cobertura
1664454278453,CVZA M1,Cobertura
1664463914262,CVZA M1,Cobertura
1664458883117,CVZA M1,Cobertura
1664453023325,CVZA M1,Cobertura
1664454876235,CVZA M1,Cobertura
1664454521042,CVZA M1,Cobertura
1664472083313,CVZA M1,Cobertura
1664475360479,CVZA M1,Cobertura
1664464282108,CVZA M1,Cobertura
1664473069877,CVZA M1,Cobertura
1664458507303,CVZA M1,Cobertura
1664462787349,CVZA M1,Cobertura
1664472516068,CVZA M1,Cobertura
1664456114101,CVZA M1,Cobertura
1664473921169,CVZA M1,Cobertura
1664454075038,CVZA M1,Cobertura
1664462496697,CVZA M1,Cobertura
1664456394810,CVZA M1,Cobertura
1664546558609,NABS,Cobertura
1664480831431,NABS,Cobertura
1664477404145,NABS,Cobertura
1664482911525,NABS,Cobertura
1664556714189,NABS,Cobertura
1664478502132,NABS,Cobertura
1664474354024,NABS,Cobertura
1664552251500,NABS,Cobertura
1664478240940,NABS,Cobertura
1664475928632,NABS,Cobertura
1664473819248,NABS,Cobertura
1664476371351,NABS,Cobertura
1664480236867,NABS,Cobertura
1664477652126,NABS,Cobertura
1664560405647,NABS,Cobertura
1664557900518,NABS,Cobertura
1664479242265,NABS,Cobertura
1664550368268,NABS,Cobertura
1664558967605,NABS,Cobertura
1664914376285,NABS,Cobertura
1664473514485,NABS,Cobertura
1664553002899,ABOVE CORE ,Cobertura
1664898980997,ABOVE CORE ,Cobertura
1664557008478,ABOVE CORE ,Cobertura
1664480238712,ABOVE CORE ,Cobertura
1664893749971,ABOVE CORE ,Cobertura
1664544745031,ABOVE CORE ,Cobertura
1664901128596,ABOVE CORE ,Cobertura
1664902173884,ABOVE CORE ,Cobertura
1664894466474,ABOVE CORE ,Cobertura
1664565845230,ABOVE CORE ,Cobertura
1664541353618,ABOVE CORE ,Cobertura
1664541927941,ABOVE CORE ,Cobertura
1664566607389,ABOVE CORE ,Cobertura
1664566422256,ABOVE CORE ,Cobertura
1664542485580,ABOVE CORE ,Cobertura
1664564805360,ABOVE CORE ,Cobertura
1664560389757,ABOVE CORE ,Cobertura
1664554832306,ABOVE CORE ,Cobertura
1665492923230,ABOVE CORE ,Cobertura
1665493164329,ABOVE CORE ,Cobertura
1665493377129,ABOVE CORE ,Cobertura
1664901691004,ABOVE CORE ,Cobertura
1664903934198,ABOVE CORE ,Cobertura
1664904360593,ABOVE CORE ,Cobertura
1664900978078,ABOVE CORE ,Cobertura
1664556250186,ABOVE CORE ,Cobertura
1664565219793,ABOVE CORE ,Cobertura
1664571911337,AD HOC,Cobertura
1664569963709,AD HOC,Cobertura
1664575414820,AD HOC,Cobertura
1664569723218,AD HOC,Cobertura
1664568026207,AD HOC,Cobertura
1664568399432,AD HOC,Cobertura
1664574589561,AD HOC,Cobertura
1664574389982,AD HOC,Cobertura
1664572464088,AD HOC,Cobertura
1664568956013,AD HOC,Cobertura
1664575015048,AD HOC,Cobertura
1664575234824,AD HOC,Cobertura
1664574181608,AD HOC,Cobertura
1664569315869,AD HOC,Cobertura
1664567781700,AD HOC,Cobertura
1664567463742,AD HOC,Cobertura
1664568226723,AD HOC,Cobertura
1664569507691,AD HOC,Cobertura
1664573803072,AD HOC,Cobertura
1664568578866,AD HOC,Cobertura
1664573051321,AD HOC,Cobertura
1664566789082,MKT PLACE,Cobertura
1664567147309,MKT PLACE,Cobertura
1665491821188,ADYACENCIAS,Cobertura
1665491209254,ADYACENCIAS,Cobertura
1664976649363,BUD MUNDIAL,Cobertura
1664977202596,BUD MUNDIAL,Cobertura
1664978918081,BUD MUNDIAL,Cobertura
1664978381910,BUD MUNDIAL,Cobertura
1664816302919,CVZA M1,Cobertura
1664814917105,CVZA M1,Cobertura
1665489904500,CVZA M1,Cobertura
1664811930232,CVZA M1,Cobertura
1664815801687,CVZA M1,Cobertura
1664815203537,CVZA M1,Cobertura
1664815372426,CVZA M1,Cobertura
1664810957050,CVZA M1,Cobertura
1664810720616,CVZA M1,Cobertura
1664816706580,CVZA M1,Cobertura
1664816472360,CVZA M1,Cobertura
1665490017589,CVZA M1,Cobertura
1664811859516,CVZA M1,Cobertura
1664817644703,CVZA M1,Cobertura
1664818142630,CVZA M1,Cobertura
1664816937695,CVZA M1,Cobertura
1664811183875,CVZA M1,Cobertura
1664810943536,CVZA M1,Cobertura
1664820871055,NABS,Cobertura
1664821246826,NABS,Cobertura
1664818904964,NABS,Cobertura
1664819357403,NABS,Cobertura
1664821024703,NABS,Cobertura
1664821644128,NABS,Cobertura
1664818430247,NABS,Cobertura
1664819118098,NABS,Cobertura
1664819481600,NABS,Cobertura
1664819921038,NABS,Cobertura
1664819594618,NABS,Cobertura
1664822615895,ABOVE CORE ,Cobertura
1664820832311,ABOVE CORE ,Cobertura
1664822083871,ABOVE CORE ,Cobertura
1664820280985,ABOVE CORE ,Cobertura
1664819148050,ABOVE CORE ,Cobertura
1664819391639,ABOVE CORE ,Cobertura
1664822248840,ABOVE CORE ,Cobertura
1664821130193,ABOVE CORE ,Cobertura
1664822432193,ABOVE CORE ,Cobertura
1664820652016,ABOVE CORE ,Cobertura
1664821362675,ABOVE CORE ,Cobertura
1664822044117,AD HOC,Cobertura
1664822593538,AD HOC,Cobertura
1664823427959,AD HOC,Cobertura
1664822321604,AD HOC,Cobertura
1664886926559,AD HOC,Cobertura
1664823588982,AD HOC,Cobertura
1664822730536,AD HOC,Cobertura
1664823274514,AD HOC,Cobertura
1664822947473,AD HOC,Cobertura
1664822185920,AD HOC,Cobertura
1664822448460,AD HOC,Cobertura
1665490495700,AD HOC,Cobertura
1664824415202,AD HOC,Cobertura
1664825611248,MKT PLACE,Cobertura
1664824855784,MKT PLACE,Cobertura
1664826189989,MKT PLACE,Cobertura
1664823951013,MKT PLACE,Cobertura
1664825212408,MKT PLACE,Cobertura
1664825016728,MKT PLACE,Cobertura
1664824487369,MKT PLACE,Cobertura
1664824250831,MKT PLACE,Cobertura
1664824637950,MKT PLACE,Cobertura
1664825378537,MKT PLACE,Cobertura
1664825824328,BUD MUNDIAL,Cobertura
1664826374256,BUD MUNDIAL,Cobertura
1664826717221,BUD MUNDIAL,Cobertura
1664826860238,BUD MUNDIAL,Cobertura
1664829813571,ADYACENCIAS,Cobertura
1664830049767,ADYACENCIAS,Cobertura
1664827946046,ADYACENCIAS,Cobertura
1665490755434,ADYACENCIAS,Cobertura
1665577514292,NABS,Cobertura
1665521196833,MKT PLACE,Cobertura
1665578420060,ABOVE CORE ,Cobertura
1665581232981,CANCELADO,xxxxxxxxx
1664984482988,CANCELADO,xxxxxxxxx
1664901504212,CANCELADO,xxxxxxxxx
1664798790414,CANCELADO,xxxxxxxxx
1664818606596,CANCELADO,xxxxxxxxx
1664815549640,CANCELADO,xxxxxxxxx
1664386655845,CANCELADO,xxxxxxxxx
1664388842074,CANCELADO,xxxxxxxxx
1664386202174,CANCELADO,xxxxxxxxx
1664384555875,CANCELADO,xxxxxxxxx
1664384815249,CANCELADO,xxxxxxxxx
1664561419880,CANCELADO,xxxxxxxxx
1664388230349,CANCELADO,xxxxxxxxx
1664382062882,CANCELADO,xxxxxxxxx
1664381485938,CANCELADO,xxxxxxxxx
1664385158464,CANCELADO,xxxxxxxxx
1664386617877,CANCELADO,xxxxxxxxx
1664388817875,CANCELADO,xxxxxxxxx
1664390022455,CANCELADO,xxxxxxxxx
1664396710417,CANCELADO,xxxxxxxxx
1664391714069,CANCELADO,xxxxxxxxx
1664387689125,CANCELADO,xxxxxxxxx
1664569603293,CANCELADO,xxxxxxxxx
1664395530556,CANCELADO,xxxxxxxxx
1664569338215,CANCELADO,xxxxxxxxx
1664387147947,CANCELADO,xxxxxxxxx
1664382642556,CANCELADO,xxxxxxxxx
1664561887432,CANCELADO,xxxxxxxxx
1664562174729,CANCELADO,xxxxxxxxx
1664381724121,CANCELADO,xxxxxxxxx
1664383488245,CANCELADO,xxxxxxxxx
1664386928258,CANCELADO,xxxxxxxxx
1664390402799,CANCELADO,xxxxxxxxx
1664564136149,CANCELADO,xxxxxxxxx
1664564406429,CANCELADO,xxxxxxxxx
1664379218509,CANCELADO,xxxxxxxxx
1664379905747,CANCELADO,xxxxxxxxx
1664382612073,CANCELADO,xxxxxxxxx
1664390212148,CANCELADO,xxxxxxxxx
1664391446794,CANCELADO,xxxxxxxxx
1664396190026,CANCELADO,xxxxxxxxx
1664391177915,CANCELADO,xxxxxxxxx
1664385999316,CANCELADO,xxxxxxxxx
1664386385216,CANCELADO,xxxxxxxxx
1664388035955,CANCELADO,xxxxxxxxx
1664389735106,CANCELADO,xxxxxxxxx
1664563023766,CANCELADO,xxxxxxxxx
1664563823740,CANCELADO,xxxxxxxxx
1664388504575,CANCELADO,xxxxxxxxx
1664570177055,CANCELADO,xxxxxxxxx
1664380384147,CANCELADO,xxxxxxxxx
1664380954877,CANCELADO,xxxxxxxxx
1664379723644,CANCELADO,xxxxxxxxx
1664380412617,CANCELADO,xxxxxxxxx
1664383349826,CANCELADO,xxxxxxxxx
1664569800780,CANCELADO,xxxxxxxxx
1664382103278,CANCELADO,xxxxxxxxx
1664383042479,CANCELADO,xxxxxxxxx
1664387829255,CANCELADO,xxxxxxxxx
1664395245926,CANCELADO,xxxxxxxxx
1664390890282,CANCELADO,xxxxxxxxx
1663944926963,CANCELADO,xxxxxxxxx
1665589274266,NABS,Cobertura
1664481315599,NABS,Cobertura
1667912385009,MKT PLACE,Cobertura
1667401302656,MKT PLACE,Cobertura
1667396191510,CVZA M1,Cobertura
1667402852536,CVZA M1,Cobertura
1667397584480,CVZA M1,Cobertura
1667397984952,CVZA M1,Cobertura
1667393132084,CVZA M1,Cobertura
1667398325938,CVZA M1,Cobertura
1667396689203,CVZA M1,Cobertura
1667394615579,CVZA M1,Cobertura
1667400031953,MKT PLACE,Cobertura
1667393561583,CVZA M1,Cobertura
1667393380627,CVZA M1,Cobertura
1667397174444,CVZA M1,Cobertura
1667399494301,CVZA M1,Cobertura
1667324834729,MKT PLACE,Cobertura
1667326753989,MKT PLACE,Cobertura
1667333160847,MKT PLACE,Cobertura
1667334243645,ADYACENCIAS,Cobertura
1667335660952,ADYACENCIAS,Cobertura
1667329551175,AD HOC,Cobertura
1667323398839,MKT PLACE,Cobertura
1667329205311,AD HOC,Cobertura
1667329380286,AD HOC,Cobertura
1667326497167,MKT PLACE,Cobertura
1667333417040,AD HOC,Cobertura
1667244969764,BUD MUNDIAL,Cobertura
1666902761314,NABS,Cobertura
1666901965339,NABS,Cobertura
1666895014715,NABS,Cobertura
1666898470143,CVZA M1,Cobertura
1666893712084,NABS,Cobertura
1666892806735,NABS,Cobertura
1666897481258,CVZA M1,Cobertura
1666891820523,CVZA M1,Cobertura
1666892288988,CVZA M1,Cobertura
1666901555445,NABS,Cobertura
1666881529726,ADYACENCIAS,Cobertura
1666877774954,AD HOC,Cobertura
1666878041257,AD HOC,Cobertura
1666878202134,AD HOC,Cobertura
1666874572933,CANCELADO,xxxxxxxxx
1666879025534,AD HOC,Cobertura
1666873705199,ABOVE CORE,Cobertura
1666880568723,ADYACENCIAS,Cobertura
1666878390912,AD HOC,Cobertura
1666873165013,ABOVE CORE,Cobertura
1666874255306,ABOVE CORE,Cobertura
1666873485536,ABOVE CORE,Cobertura
1666874827595,ABOVE CORE,Cobertura
1666882053250,ADYACENCIAS,Cobertura
1666881056204,ADYACENCIAS,Cobertura
1666892959894,NABS,Cobertura
1666902914829,NABS,Cobertura
1666894366232,CVZA M1,Cobertura
1666899022381,NABS,Cobertura
1666893975345,CVZA M1,Cobertura
1666804810248,NABS,Cobertura
1666816378487,NABS,Cobertura
1666810913836,NABS,Cobertura
1666812331068,NABS,Cobertura
1666805381481,NABS,Cobertura
1666809672322,NABS,Cobertura
1666815466685,NABS,Cobertura
1666815973756,NABS,Cobertura
1666806292320,NABS,Cobertura
1666813993247,NABS,Cobertura
1666810059362,NABS,Cobertura
1666815610239,NABS,Cobertura
1666813106167,NABS,Cobertura
1666814348263,NABS,Cobertura
1666810538161,NABS,Cobertura
1666815104278,NABS,Cobertura
1666810838436,NABS,Cobertura
1666807424933,NABS,Cobertura
1666807047416,NABS,Cobertura
1666814824372,NABS,Cobertura
1666798542993,CVZA M1,Cobertura
1666795001429,CVZA M1,Cobertura
1666786172650,CVZA M1,Cobertura
1666799866356,CVZA M1,Cobertura
1666789861316,CVZA M1,Cobertura
1666793658268,CVZA M1,Cobertura
1666794256724,CVZA M1,Cobertura
1666797611015,CVZA M1,Cobertura
1666795561812,CVZA M1,Cobertura
1666811799697,NABS,Cobertura
1666806792139,NABS,Cobertura
1666970069112,CANCELADO,xxxxxxxxx
1666972574396,CANCELADO,xxxxxxxxx
1666888399577,CANCELADO,xxxxxxxxx
1666878554571,CANCELADO,xxxxxxxxx
1666790006173,CVZA M1,Cobertura
1666799500704,CVZA M1,Cobertura
1666798744948,CVZA M1,Cobertura
1666792360236,CVZA M1,Cobertura
1666982945491,NABS,Cobertura
1666982769538,NABS,Cobertura
1666981220603,NABS,Cobertura
1666982606366,NABS,Cobertura
1666980669415,CVZA M1,Cobertura
1666983135454,CVZA M1,Cobertura
1666982271576,NABS,Cobertura
1666980884500,CVZA M1,Cobertura
1666982008920,NABS,Cobertura
1666981405311,NABS,Cobertura
1666983264412,CVZA M1,Cobertura
1666983256805,NABS,Cobertura
1666982397863,NABS,Cobertura
1666980524413,CVZA M1,Cobertura
1666981731932,NABS,Cobertura
1666980397206,CVZA M1,Cobertura
1666983065874,NABS,Cobertura
1666980177984,CVZA M1,Cobertura
1666983730728,NABS,Cobertura
1666979511776,NABS,Cobertura
1666988588176,AD HOC,Cobertura
1666981047409,NABS,Cobertura
1666986400493,AD HOC,Cobertura
1666987641941,AD HOC,Cobertura
1666987321381,AD HOC,Cobertura
1666987904223,AD HOC,Cobertura
1666979860680,NABS,Cobertura
1666986655636,AD HOC,Cobertura
1666980909956,NABS,Cobertura
1666984341793,AD HOC,Cobertura
1667324112630,MKT PLACE,Cobertura
1667334037709,MKT PLACE,Cobertura
1667332658162,AD HOC,Cobertura
1666985685728,AD HOC,Cobertura
1666985328600,AD HOC,Cobertura
1666988066207,AD HOC,Cobertura
1666986930987,AD HOC,Cobertura
1666980386883,NABS,Cobertura
1666984003284,AD HOC,Cobertura
1666988409047,AD HOC,Cobertura
1666980211603,NABS,Cobertura
1666988846356,AD HOC,Cobertura
1666962861189,NABS,Cobertura
1666959918242,NABS,Cobertura
1666960317167,NABS,Cobertura
1666980575584,NABS,Cobertura
1666980717844,NABS,Cobertura
1667225395446,AD HOC,Cobertura
1667309293750,CANCELADO,xxxxxxxxx
1667309646205,CANCELADO,xxxxxxxxx
1667321520003,MKT PLACE,Cobertura
1667309569854,CANCELADO,xxxxxxxxx
1667311033924,ABOVE CORE,Cobertura
1667313128390,ABOVE CORE,Cobertura
1667308904370,ABOVE CORE,Cobertura
1667322707653,MKT PLACE,Cobertura
1667245354267,AD HOC,Cobertura
1666896350499,CANCELADO,xxxxxxxxx
1666895884838,CANCELADO,xxxxxxxxx
1666894487626,CANCELADO,xxxxxxxxx
1666896658747,CANCELADO,xxxxxxxxx
1666896942448,CANCELADO,xxxxxxxxx
1666982003641,CANCELADO,xxxxxxxxx
1666986474930,ABOVE CORE,Cobertura
1666981472641,CANCELADO,xxxxxxxxx
1666982789737,CANCELADO,xxxxxxxxx
1666981085402,CANCELADO,xxxxxxxxx
1666980983429,CANCELADO,xxxxxxxxx
1666982736886,CANCELADO,xxxxxxxxx
1666986569016,ABOVE CORE,Cobertura
1666982918679,CANCELADO,xxxxxxxxx
1666988037569,ABOVE CORE,Cobertura
1666983678812,CANCELADO,xxxxxxxxx
1666987530724,ABOVE CORE,Cobertura
1666981569734,CANCELADO,xxxxxxxxx
1666979566388,CANCELADO,xxxxxxxxx
1666979487663,CANCELADO,xxxxxxxxx
1666959333256,CANCELADO,xxxxxxxxx
1666979038484,CANCELADO,xxxxxxxxx
1666979752417,CANCELADO,xxxxxxxxx
1666986319757,ABOVE CORE,Cobertura
1666984676388,ABOVE CORE,Cobertura
1666984888255,ABOVE CORE,Cobertura
1666979297835,NABS,Cobertura
1666987174430,CANCELADO,xxxxxxxxx
1666981696303,CANCELADO,xxxxxxxxx
1667312788164,ABOVE CORE,Cobertura
1667319782933,CANCELADO,xxxxxxxxx
1667335231426,ADYACENCIAS,Cobertura
1667330516406,AD HOC,Cobertura
1667332483537,AD HOC,Cobertura
1667336761209,ADYACENCIAS,Cobertura
1667330660433,ABOVE CORE,Cobertura
1667324576011,CANCELADO,xxxxxxxxx
1666877210881,AD HOC,Cobertura
1667335432104,ADYACENCIAS,Cobertura
1666894485187,NABS,Cobertura
