cliente_truck,cliente_chess,codigo_distri,codigo_bees
435668,61744,135958000,13595800061744
435672,61745,135958000,13595800061745
435673,61746,135958000,13595800061746
435674,61747,135958000,13595800061747
435676,61748,135958000,13595800061748
435679,61749,135958000,13595800061749
435681,61750,135958000,13595800061750
435688,61751,135958000,13595800061751
435696,61752,135958000,13595800061752
435697,61753,135958000,13595800061753
435699,61754,135958000,13595800061754
435701,61755,135958000,13595800061755
435703,61756,135958000,13595800061756
435705,61757,135958000,13595800061757
435706,61758,135958000,13595800061758
435712,61759,135958000,13595800061759
435714,61760,135958000,13595800061760
435730,61761,135958000,13595800061761
435733,61762,135958000,13595800061762
435739,61763,135958000,13595800061763
435771,61764,135958000,13595800061764
435785,61765,135958000,13595800061765
435825,61766,135958000,13595800061766
435844,61767,135958000,13595800061767
435847,61768,135958000,13595800061768
435848,61769,135958000,13595800061769
435903,61770,135958000,13595800061770
435943,61771,135958000,13595800061771
436029,61772,135958000,13595800061772
436032,61773,135958000,13595800061773
436033,61774,135958000,13595800061774
436036,61775,135958000,13595800061775
436041,61776,135958000,13595800061776
436046,61777,135958000,13595800061777
436047,61778,135958000,13595800061778
436183,61779,135958000,13595800061779
436210,61780,135958000,13595800061780
436287,61781,135958000,13595800061781
436346,61782,135958000,13595800061782
436417,61783,135958000,13595800061783
436520,61784,135958000,13595800061784
436547,61785,135958000,13595800061785
436557,61786,135958000,13595800061786
436566,61787,135958000,13595800061787
436613,61788,135958000,13595800061788
436644,61789,135958000,13595800061789
436671,61790,135958000,13595800061790
436696,61791,135958000,13595800061791
436697,61792,135958000,13595800061792
436738,61793,135958000,13595800061793
436805,61794,135958000,13595800061794
436806,61795,135958000,13595800061795
436812,61796,135958000,13595800061796
436823,61797,135958000,13595800061797
436825,61798,135958000,13595800061798
436826,61799,135958000,13595800061799
436839,61800,135958000,13595800061800
436846,61801,135958000,13595800061801
436849,61802,135958000,13595800061802
436869,61803,135958000,13595800061803
436957,61804,135958000,13595800061804
436998,61805,135958000,13595800061805
437043,61806,135958000,13595800061806
437116,61807,135958000,13595800061807
437122,61808,135958000,13595800061808
437123,61809,135958000,13595800061809
437169,61810,135958000,13595800061810
437190,61811,135958000,13595800061811
437199,61812,135958000,13595800061812
437222,61813,135958000,13595800061813
437228,61814,135958000,13595800061814
437235,61815,135958000,13595800061815
437272,61816,135958000,13595800061816
437493,61817,135958000,13595800061817
437496,61818,135958000,13595800061818
437498,61819,135958000,13595800061819
437546,61820,135958000,13595800061820
437547,61821,135958000,13595800061821
437609,61822,135958000,13595800061822
437638,61823,135958000,13595800061823
437656,61824,135958000,13595800061824
437676,61825,135958000,13595800061825
437681,61826,135958000,13595800061826
437808,61827,135958000,13595800061827
437843,61828,135958000,13595800061828
437873,61829,135958000,13595800061829
437958,61830,135958000,13595800061830
438097,61831,135958000,13595800061831
438177,61832,135958000,13595800061832
438374,61833,135958000,13595800061833
438376,61834,135958000,13595800061834
438378,61835,135958000,13595800061835
438379,61836,135958000,13595800061836
438383,61837,135958000,13595800061837
438384,61838,135958000,13595800061838
438405,61839,135958000,13595800061839
438406,61840,135958000,13595800061840
438528,61841,135958000,13595800061841
438535,61842,135958000,13595800061842
438619,61843,135958000,13595800061843
438637,61844,135958000,13595800061844
438825,61845,135958000,13595800061845
438855,61846,135958000,13595800061846
438908,61847,135958000,13595800061847
438913,61848,135958000,13595800061848
438915,61849,135958000,13595800061849
438916,61850,135958000,13595800061850
438917,61851,135958000,13595800061851
438918,61852,135958000,13595800061852
438919,61853,135958000,13595800061853
438921,61854,135958000,13595800061854
438923,61855,135958000,13595800061855
438924,61856,135958000,13595800061856
438926,61857,135958000,13595800061857
438927,61858,135958000,13595800061858
438929,61859,135958000,13595800061859
439087,61860,135958000,13595800061860
439123,61861,135958000,13595800061861
439275,61862,135958000,13595800061862
439344,61863,135958000,13595800061863
439377,61864,135958000,13595800061864
439379,61865,135958000,13595800061865
439380,61866,135958000,13595800061866
439431,61867,135958000,13595800061867
439450,61868,135958000,13595800061868
439527,61869,135958000,13595800061869
439679,61870,135958000,13595800061870
439680,61871,135958000,13595800061871
439756,61872,135958000,13595800061872
439902,61873,135958000,13595800061873
439923,61874,135958000,13595800061874
439927,61875,135958000,13595800061875
440037,61876,135958000,13595800061876
440058,61877,135958000,13595800061877
440182,61878,135958000,13595800061878
440260,61879,135958000,13595800061879
440343,61880,135958000,13595800061880
440429,61881,135958000,13595800061881
440431,61882,135958000,13595800061882
440499,61883,135958000,13595800061883
440608,61884,135958000,13595800061884
440624,61885,135958000,13595800061885
440654,61886,135958000,13595800061886
440734,61887,135958000,13595800061887
440736,61888,135958000,13595800061888
440749,61889,135958000,13595800061889
440780,61890,135958000,13595800061890
440816,61891,135958000,13595800061891
440820,61892,135958000,13595800061892
440830,61893,135958000,13595800061893
440868,61894,135958000,13595800061894
441010,61895,135958000,13595800061895
441106,61896,135958000,13595800061896
441239,61897,135958000,13595800061897
441329,61898,135958000,13595800061898
441342,61899,135958000,13595800061899
441348,61900,135958000,13595800061900
441353,61901,135958000,13595800061901
441385,61902,135958000,13595800061902
441491,61903,135958000,13595800061903
441540,61904,135958000,13595800061904
441592,61905,135958000,13595800061905
441617,61906,135958000,13595800061906
441629,61907,135958000,13595800061907
441630,61908,135958000,13595800061908
441635,61909,135958000,13595800061909
441720,61910,135958000,13595800061910
441756,61911,135958000,13595800061911
441796,61912,135958000,13595800061912
441845,61913,135958000,13595800061913
441948,61914,135958000,13595800061914
441951,61915,135958000,13595800061915
441980,61916,135958000,13595800061916
442072,61917,135958000,13595800061917
442083,61918,135958000,13595800061918
442087,61919,135958000,13595800061919
442090,61920,135958000,13595800061920
442097,61921,135958000,13595800061921
442099,61922,135958000,13595800061922
442112,61923,135958000,13595800061923
442137,61924,135958000,13595800061924
442216,61925,135958000,13595800061925
442238,61926,135958000,13595800061926
442241,61927,135958000,13595800061927
442292,61928,135958000,13595800061928
442309,61929,135958000,13595800061929
442311,61930,135958000,13595800061930
442372,61931,135958000,13595800061931
442398,61932,135958000,13595800061932
442434,61933,135958000,13595800061933
442517,61934,135958000,13595800061934
442548,61935,135958000,13595800061935
442553,61936,135958000,13595800061936
442620,61937,135958000,13595800061937
442621,61938,135958000,13595800061938
442629,61939,135958000,13595800061939
442638,61940,135958000,13595800061940
442639,61941,135958000,13595800061941
442683,61942,135958000,13595800061942
442687,61943,135958000,13595800061943
442702,61944,135958000,13595800061944
442704,61945,135958000,13595800061945
442713,61946,135958000,13595800061946
442732,61947,135958000,13595800061947
442761,61948,135958000,13595800061948
442763,61949,135958000,13595800061949
442766,61950,135958000,13595800061950
442774,61951,135958000,13595800061951
442775,61952,135958000,13595800061952
442778,61953,135958000,13595800061953
442780,61954,135958000,13595800061954
442796,61955,135958000,13595800061955
442803,61956,135958000,13595800061956
442819,61957,135958000,13595800061957
442821,61958,135958000,13595800061958
442925,61959,135958000,13595800061959
442943,61960,135958000,13595800061960
442946,61961,135958000,13595800061961
442961,61962,135958000,13595800061962
442976,61963,135958000,13595800061963
443005,61964,135958000,13595800061964
443072,61965,135958000,13595800061965
443073,61966,135958000,13595800061966
443074,61967,135958000,13595800061967
443096,61968,135958000,13595800061968
443102,61969,135958000,13595800061969
443128,61970,135958000,13595800061970
443146,61971,135958000,13595800061971
443157,61972,135958000,13595800061972
443180,61973,135958000,13595800061973
443275,61974,135958000,13595800061974
443306,61975,135958000,13595800061975
443316,61976,135958000,13595800061976
443330,61977,135958000,13595800061977
443338,61978,135958000,13595800061978
443371,61979,135958000,13595800061979
443397,61980,135958000,13595800061980
443411,61981,135958000,13595800061981
443417,61982,135958000,13595800061982
443493,61983,135958000,13595800061983
443497,61984,135958000,13595800061984
443503,61985,135958000,13595800061985
443506,61986,135958000,13595800061986
443508,61987,135958000,13595800061987
443518,61988,135958000,13595800061988
443520,61989,135958000,13595800061989
443529,61990,135958000,13595800061990
443570,61991,135958000,13595800061991
443612,61992,135958000,13595800061992
443633,61993,135958000,13595800061993
443657,61994,135958000,13595800061994
443660,61995,135958000,13595800061995
443664,61996,135958000,13595800061996
443673,61997,135958000,13595800061997
443682,61998,135958000,13595800061998
443683,61999,135958000,13595800061999
443686,62000,135958000,13595800062000
443692,62001,135958000,13595800062001
443701,62002,135958000,13595800062002
443716,62003,135958000,13595800062003
443739,62004,135958000,13595800062004
443772,62005,135958000,13595800062005
443776,62006,135958000,13595800062006
443808,62007,135958000,13595800062007
443853,62008,135958000,13595800062008
443868,62009,135958000,13595800062009
443891,62010,135958000,13595800062010
443903,62011,135958000,13595800062011
443908,62012,135958000,13595800062012
443913,62013,135958000,13595800062013
443934,62014,135958000,13595800062014
443961,62015,135958000,13595800062015
443962,62016,135958000,13595800062016
443964,62017,135958000,13595800062017
444029,62018,135958000,13595800062018
444037,62019,135958000,13595800062019
444121,62020,135958000,13595800062020
444129,62021,135958000,13595800062021
444130,62022,135958000,13595800062022
444140,62023,135958000,13595800062023
444149,62024,135958000,13595800062024
444180,62025,135958000,13595800062025
444260,62026,135958000,13595800062026
444313,62027,135958000,13595800062027
444335,62028,135958000,13595800062028
444341,62029,135958000,13595800062029
444426,62030,135958000,13595800062030
444445,62031,135958000,13595800062031
444483,62032,135958000,13595800062032
444516,62033,135958000,13595800062033
444531,62034,135958000,13595800062034
444605,62035,135958000,13595800062035
444620,62036,135958000,13595800062036
444687,62037,135958000,13595800062037
444701,62038,135958000,13595800062038
444722,62039,135958000,13595800062039
444761,62040,135958000,13595800062040
444762,62041,135958000,13595800062041
444817,62042,135958000,13595800062042
444825,62043,135958000,13595800062043
444840,62044,135958000,13595800062044
444872,62045,135958000,13595800062045
444941,62046,135958000,13595800062046
444988,62047,135958000,13595800062047
445040,62048,135958000,13595800062048
445058,62049,135958000,13595800062049
445097,62050,135958000,13595800062050
445148,62051,135958000,13595800062051
445153,62052,135958000,13595800062052
445181,62053,135958000,13595800062053
445204,62054,135958000,13595800062054
445208,62055,135958000,13595800062055
445264,62056,135958000,13595800062056
445328,62057,135958000,13595800062057
445340,62058,135958000,13595800062058
445355,62059,135958000,13595800062059
445362,62060,135958000,13595800062060
445366,62061,135958000,13595800062061
445374,62062,135958000,13595800062062
445453,62063,135958000,13595800062063
445512,62064,135958000,13595800062064
445688,62065,135958000,13595800062065
445736,62066,135958000,13595800062066
445746,62067,135958000,13595800062067
445835,62068,135958000,13595800062068
445887,62069,135958000,13595800062069
445904,62070,135958000,13595800062070
445937,62071,135958000,13595800062071
445963,62072,135958000,13595800062072
445966,62073,135958000,13595800062073
446036,62074,135958000,13595800062074
446061,62075,135958000,13595800062075
446094,62076,135958000,13595800062076
446127,62077,135958000,13595800062077
446153,62078,135958000,13595800062078
446191,62079,135958000,13595800062079
446224,62080,135958000,13595800062080
446244,62081,135958000,13595800062081
446250,62082,135958000,13595800062082
446282,62083,135958000,13595800062083
446302,62084,135958000,13595800062084
446338,62085,135958000,13595800062085
446620,62086,135958000,13595800062086
446622,62087,135958000,13595800062087
446687,62088,135958000,13595800062088
446813,62089,135958000,13595800062089
446814,62090,135958000,13595800062090
446816,62091,135958000,13595800062091
446837,62092,135958000,13595800062092
446839,62093,135958000,13595800062093
446856,62094,135958000,13595800062094
446857,62095,135958000,13595800062095
446861,62096,135958000,13595800062096
446880,62097,135958000,13595800062097
446902,62098,135958000,13595800062098
446912,62099,135958000,13595800062099
446947,62100,135958000,13595800062100
447014,62101,135958000,13595800062101
447095,62102,135958000,13595800062102
447135,62103,135958000,13595800062103
447263,62104,135958000,13595800062104
447286,62105,135958000,13595800062105
447413,62106,135958000,13595800062106
447414,62107,135958000,13595800062107
447420,62108,135958000,13595800062108
447443,62109,135958000,13595800062109
447502,62110,135958000,13595800062110
447505,62111,135958000,13595800062111
447528,62112,135958000,13595800062112
447567,62113,135958000,13595800062113
447568,62114,135958000,13595800062114
447582,62115,135958000,13595800062115
447586,62116,135958000,13595800062116
447659,62117,135958000,13595800062117
447687,62118,135958000,13595800062118
447694,62119,135958000,13595800062119
447707,62120,135958000,13595800062120
447723,62121,135958000,13595800062121
447760,62122,135958000,13595800062122
447780,62123,135958000,13595800062123
447781,62124,135958000,13595800062124
447798,62125,135958000,13595800062125
447810,62126,135958000,13595800062126
447881,62127,135958000,13595800062127
447918,62128,135958000,13595800062128
447995,62129,135958000,13595800062129
448055,62130,135958000,13595800062130
448111,62131,135958000,13595800062131
448173,62132,135958000,13595800062132
448187,62133,135958000,13595800062133
448224,62134,135958000,13595800062134
448225,62135,135958000,13595800062135
448287,62136,135958000,13595800062136
448319,62137,135958000,13595800062137
448327,62138,135958000,13595800062138
448396,62139,135958000,13595800062139
448412,62140,135958000,13595800062140
448484,62141,135958000,13595800062141
448486,62142,135958000,13595800062142
448506,62143,135958000,13595800062143
448510,62144,135958000,13595800062144
448527,62145,135958000,13595800062145
448533,62146,135958000,13595800062146
448538,62147,135958000,13595800062147
448570,62148,135958000,13595800062148
448590,62149,135958000,13595800062149
448627,62150,135958000,13595800062150
448661,62151,135958000,13595800062151
448663,62152,135958000,13595800062152
448708,62153,135958000,13595800062153
448741,62154,135958000,13595800062154
448769,62155,135958000,13595800062155
448777,62156,135958000,13595800062156
448778,62157,135958000,13595800062157
448869,62158,135958000,13595800062158
448893,62159,135958000,13595800062159
448898,62160,135958000,13595800062160
448933,62161,135958000,13595800062161
448968,62162,135958000,13595800062162
449076,62163,135958000,13595800062163
449156,62164,135958000,13595800062164
449164,62165,135958000,13595800062165
449170,62166,135958000,13595800062166
449207,62167,135958000,13595800062167
449273,62168,135958000,13595800062168
449276,62169,135958000,13595800062169
449279,62170,135958000,13595800062170
449292,62171,135958000,13595800062171
449297,62172,135958000,13595800062172
449298,62173,135958000,13595800062173
449300,62174,135958000,13595800062174
449309,62175,135958000,13595800062175
449324,62176,135958000,13595800062176
449372,62177,135958000,13595800062177
449457,62178,135958000,13595800062178
449466,62179,135958000,13595800062179
449609,62180,135958000,13595800062180
449614,62181,135958000,13595800062181
449707,62182,135958000,13595800062182
449733,62183,135958000,13595800062183
449735,62184,135958000,13595800062184
449736,62185,135958000,13595800062185
449752,62186,135958000,13595800062186
449778,62187,135958000,13595800062187
449837,62188,135958000,13595800062188
449914,62189,135958000,13595800062189
449923,62190,135958000,13595800062190
449951,62191,135958000,13595800062191
449968,62192,135958000,13595800062192
450035,62193,135958000,13595800062193
450095,62194,135958000,13595800062194
450106,62195,135958000,13595800062195
450145,62196,135958000,13595800062196
450194,62197,135958000,13595800062197
450213,62198,135958000,13595800062198
450226,62199,135958000,13595800062199
450247,62200,135958000,13595800062200
450295,62201,135958000,13595800062201
450368,62202,135958000,13595800062202
450369,62203,135958000,13595800062203
450451,62204,135958000,13595800062204
450529,62205,135958000,13595800062205
450563,62206,135958000,13595800062206
450674,62207,135958000,13595800062207
450779,62208,135958000,13595800062208
450783,62209,135958000,13595800062209
450961,62210,135958000,13595800062210
450962,62211,135958000,13595800062211
450967,62212,135958000,13595800062212
450982,62213,135958000,13595800062213
450987,62214,135958000,13595800062214
451042,62215,135958000,13595800062215
451090,62216,135958000,13595800062216
451212,62217,135958000,13595800062217
451229,62218,135958000,13595800062218
451252,62219,135958000,13595800062219
451273,62220,135958000,13595800062220
451299,62221,135958000,13595800062221
451381,62222,135958000,13595800062222
451388,62223,135958000,13595800062223
451408,62224,135958000,13595800062224
451441,62225,135958000,13595800062225
451478,62226,135958000,13595800062226
451482,62227,135958000,13595800062227
451484,62228,135958000,13595800062228
451511,62229,135958000,13595800062229
451591,62230,135958000,13595800062230
451608,62231,135958000,13595800062231
451646,62232,135958000,13595800062232
451705,62233,135958000,13595800062233
451779,62234,135958000,13595800062234
451845,62235,135958000,13595800062235
451862,62236,135958000,13595800062236
451887,62237,135958000,13595800062237
451892,62238,135958000,13595800062238
451899,62239,135958000,13595800062239
452041,62240,135958000,13595800062240
452050,62241,135958000,13595800062241
452054,62242,135958000,13595800062242
452070,62243,135958000,13595800062243
452114,62244,135958000,13595800062244
452134,62245,135958000,13595800062245
452135,62246,135958000,13595800062246
452148,62247,135958000,13595800062247
452153,62248,135958000,13595800062248
452169,62249,135958000,13595800062249
452172,62250,135958000,13595800062250
452175,62251,135958000,13595800062251
452176,62252,135958000,13595800062252
452228,62253,135958000,13595800062253
452238,62254,135958000,13595800062254
452239,62255,135958000,13595800062255
452242,62256,135958000,13595800062256
452354,62257,135958000,13595800062257
452356,62258,135958000,13595800062258
452358,62259,135958000,13595800062259
452374,62260,135958000,13595800062260
452440,62261,135958000,13595800062261
452474,62262,135958000,13595800062262
452476,62263,135958000,13595800062263
452504,62264,135958000,13595800062264
452505,62265,135958000,13595800062265
452529,62266,135958000,13595800062266
452542,62267,135958000,13595800062267
452543,62268,135958000,13595800062268
452547,62269,135958000,13595800062269
452549,62270,135958000,13595800062270
452550,62271,135958000,13595800062271
452570,62272,135958000,13595800062272
452594,62273,135958000,13595800062273
452599,62274,135958000,13595800062274
452607,62275,135958000,13595800062275
452628,62276,135958000,13595800062276
452651,62277,135958000,13595800062277
452654,62278,135958000,13595800062278
452656,62279,135958000,13595800062279
452667,62280,135958000,13595800062280
452714,62281,135958000,13595800062281
452743,62282,135958000,13595800062282
452776,62283,135958000,13595800062283
452789,62284,135958000,13595800062284
452792,62285,135958000,13595800062285
452793,62286,135958000,13595800062286
452805,62287,135958000,13595800062287
452813,62288,135958000,13595800062288
452849,62289,135958000,13595800062289
452855,62290,135958000,13595800062290
452921,62291,135958000,13595800062291
452923,62292,135958000,13595800062292
452930,62293,135958000,13595800062293
452934,62294,135958000,13595800062294
453024,62295,135958000,13595800062295
453026,62296,135958000,13595800062296
453050,62297,135958000,13595800062297
453056,62298,135958000,13595800062298
453072,62299,135958000,13595800062299
453075,62300,135958000,13595800062300
453076,62301,135958000,13595800062301
453097,62302,135958000,13595800062302
453115,62303,135958000,13595800062303
453118,62304,135958000,13595800062304
453119,62305,135958000,13595800062305
453125,62306,135958000,13595800062306
453145,62307,135958000,13595800062307
453154,62308,135958000,13595800062308
453155,62309,135958000,13595800062309
453159,62310,135958000,13595800062310
453164,62311,135958000,13595800062311
453165,62312,135958000,13595800062312
453166,62313,135958000,13595800062313
453167,62314,135958000,13595800062314
453195,62315,135958000,13595800062315
453198,62316,135958000,13595800062316
453238,62317,135958000,13595800062317
453260,62318,135958000,13595800062318
453261,62319,135958000,13595800062319
453278,62320,135958000,13595800062320
453285,62321,135958000,13595800062321
453287,62322,135958000,13595800062322
453289,62323,135958000,13595800062323
453377,62324,135958000,13595800062324
453378,62325,135958000,13595800062325
453383,62326,135958000,13595800062326
453414,62327,135958000,13595800062327
453416,62328,135958000,13595800062328
453419,62329,135958000,13595800062329
453488,62330,135958000,13595800062330
453498,62331,135958000,13595800062331
453513,62332,135958000,13595800062332
453542,62333,135958000,13595800062333
453560,62334,135958000,13595800062334
453561,62335,135958000,13595800062335
453564,62336,135958000,13595800062336
453570,62337,135958000,13595800062337
453590,62338,135958000,13595800062338
453591,62339,135958000,13595800062339
453623,62340,135958000,13595800062340
453630,62341,135958000,13595800062341
453631,62342,135958000,13595800062342
453644,62343,135958000,13595800062343
453646,62344,135958000,13595800062344
453647,62345,135958000,13595800062345
453648,62346,135958000,13595800062346
453687,62347,135958000,13595800062347
453698,62348,135958000,13595800062348
453730,62349,135958000,13595800062349
453750,62350,135958000,13595800062350
453751,62351,135958000,13595800062351
453783,62352,135958000,13595800062352
453798,62353,135958000,13595800062353
453804,62354,135958000,13595800062354
453805,62355,135958000,13595800062355
453826,62356,135958000,13595800062356
453829,62357,135958000,13595800062357
453830,62358,135958000,13595800062358
453848,62359,135958000,13595800062359
453850,62360,135958000,13595800062360
453853,62361,135958000,13595800062361
453861,62362,135958000,13595800062362
453869,62363,135958000,13595800062363
453896,62364,135958000,13595800062364
453910,62365,135958000,13595800062365
453912,62366,135958000,13595800062366
453921,62367,135958000,13595800062367
453923,62368,135958000,13595800062368
453924,62369,135958000,13595800062369
453926,62370,135958000,13595800062370
453927,62371,135958000,13595800062371
453987,62372,135958000,13595800062372
454063,62373,135958000,13595800062373
454065,62374,135958000,13595800062374
454067,62375,135958000,13595800062375
454078,62376,135958000,13595800062376
454079,62377,135958000,13595800062377
454080,62378,135958000,13595800062378
454083,62379,135958000,13595800062379
454087,62380,135958000,13595800062380
454088,62381,135958000,13595800062381
454104,62382,135958000,13595800062382
454105,62383,135958000,13595800062383
454118,62384,135958000,13595800062384
454124,62385,135958000,13595800062385
454126,62386,135958000,13595800062386
454136,62387,135958000,13595800062387
454140,62388,135958000,13595800062388
454160,62389,135958000,13595800062389
454174,62390,135958000,13595800062390
454192,62391,135958000,13595800062391
454288,62392,135958000,13595800062392
454291,62393,135958000,13595800062393
454328,62394,135958000,13595800062394
454331,62395,135958000,13595800062395
454333,62396,135958000,13595800062396
454334,62397,135958000,13595800062397
454378,62398,135958000,13595800062398
454380,62399,135958000,13595800062399
454386,62400,135958000,13595800062400
454387,62401,135958000,13595800062401
454388,62402,135958000,13595800062402
454390,62403,135958000,13595800062403
454438,62404,135958000,13595800062404
454461,62405,135958000,13595800062405
454489,62406,135958000,13595800062406
454518,62407,135958000,13595800062407
454528,62408,135958000,13595800062408
454544,62409,135958000,13595800062409
454553,62410,135958000,13595800062410
454554,62411,135958000,13595800062411
454558,62412,135958000,13595800062412
454577,62413,135958000,13595800062413
454579,62414,135958000,13595800062414
454585,62415,135958000,13595800062415
454586,62416,135958000,13595800062416
454591,62417,135958000,13595800062417
454599,62418,135958000,13595800062418
454615,62419,135958000,13595800062419
454616,62420,135958000,13595800062420
454623,62421,135958000,13595800062421
454631,62422,135958000,13595800062422
454632,62423,135958000,13595800062423
454660,62424,135958000,13595800062424
454661,62425,135958000,13595800062425
454686,62426,135958000,13595800062426
454700,62427,135958000,13595800062427
454704,62428,135958000,13595800062428
454717,62429,135958000,13595800062429
454719,62430,135958000,13595800062430
454741,62431,135958000,13595800062431
454747,62432,135958000,13595800062432
454750,62433,135958000,13595800062433
454753,62434,135958000,13595800062434
454767,62435,135958000,13595800062435
454771,62436,135958000,13595800062436
454773,62437,135958000,13595800062437
454774,62438,135958000,13595800062438
454778,62439,135958000,13595800062439
454779,62440,135958000,13595800062440
454781,62441,135958000,13595800062441
454794,62442,135958000,13595800062442
454818,62443,135958000,13595800062443
454820,62444,135958000,13595800062444
454821,62445,135958000,13595800062445
454838,62446,135958000,13595800062446
454900,62447,135958000,13595800062447
454911,62448,135958000,13595800062448
454977,62449,135958000,13595800062449
454994,62450,135958000,13595800062450
454999,62451,135958000,13595800062451
455003,62452,135958000,13595800062452
455029,62453,135958000,13595800062453
455030,62454,135958000,13595800062454
455062,62455,135958000,13595800062455
455063,62456,135958000,13595800062456
455066,62457,135958000,13595800062457
455067,62458,135958000,13595800062458
455068,62459,135958000,13595800062459
455069,62460,135958000,13595800062460
455086,62461,135958000,13595800062461
455098,62462,135958000,13595800062462
455105,62463,135958000,13595800062463
455122,62464,135958000,13595800062464
455132,62465,135958000,13595800062465
455133,62466,135958000,13595800062466
455141,62467,135958000,13595800062467
455178,62468,135958000,13595800062468
455179,62469,135958000,13595800062469
455194,62470,135958000,13595800062470
455200,62471,135958000,13595800062471
455230,62472,135958000,13595800062472
455264,62473,135958000,13595800062473
455295,62474,135958000,13595800062474
455314,62475,135958000,13595800062475
455325,62476,135958000,13595800062476
455384,62477,135958000,13595800062477
455387,62478,135958000,13595800062478
455389,62479,135958000,13595800062479
455391,62480,135958000,13595800062480
455398,62481,135958000,13595800062481
455411,62482,135958000,13595800062482
455430,62483,135958000,13595800062483
455440,62484,135958000,13595800062484
455442,62485,135958000,13595800062485
455460,62486,135958000,13595800062486
455463,62487,135958000,13595800062487
455464,62488,135958000,13595800062488
455471,62489,135958000,13595800062489
455474,62490,135958000,13595800062490
455488,62491,135958000,13595800062491
455534,62492,135958000,13595800062492
455554,62493,135958000,13595800062493
455566,62494,135958000,13595800062494
455568,62495,135958000,13595800062495
455584,62496,135958000,13595800062496
455589,62497,135958000,13595800062497
455597,62498,135958000,13595800062498
455613,62499,135958000,13595800062499
455615,62500,135958000,13595800062500
455656,62501,135958000,13595800062501
455670,62502,135958000,13595800062502
455765,62503,135958000,13595800062503
455766,62504,135958000,13595800062504
455771,62505,135958000,13595800062505
455775,62506,135958000,13595800062506
455837,62507,135958000,13595800062507
455841,62508,135958000,13595800062508
455844,62509,135958000,13595800062509
455878,62510,135958000,13595800062510
455890,62511,135958000,13595800062511
455923,62512,135958000,13595800062512
455954,62513,135958000,13595800062513
455955,62514,135958000,13595800062514
455959,62515,135958000,13595800062515
455967,62516,135958000,13595800062516
455968,62517,135958000,13595800062517
455970,62518,135958000,13595800062518
455976,62519,135958000,13595800062519
455983,62520,135958000,13595800062520
456023,62521,135958000,13595800062521
456039,62522,135958000,13595800062522
456040,62523,135958000,13595800062523
456051,62524,135958000,13595800062524
456082,62525,135958000,13595800062525
456104,62526,135958000,13595800062526
456112,62527,135958000,13595800062527
456129,62528,135958000,13595800062528
456152,62529,135958000,13595800062529
456158,62530,135958000,13595800062530
456161,62531,135958000,13595800062531
456189,62532,135958000,13595800062532
456298,62533,135958000,13595800062533
456309,62534,135958000,13595800062534
456318,62535,135958000,13595800062535
456336,62536,135958000,13595800062536
456338,62537,135958000,13595800062537
456360,62538,135958000,13595800062538
456402,62539,135958000,13595800062539
456442,62540,135958000,13595800062540
456517,62541,135958000,13595800062541
456527,62542,135958000,13595800062542
456551,62543,135958000,13595800062543
456588,62544,135958000,13595800062544
456606,62545,135958000,13595800062545
456641,62546,135958000,13595800062546
456697,62547,135958000,13595800062547
456732,62548,135958000,13595800062548
456762,62549,135958000,13595800062549
456777,62550,135958000,13595800062550
456814,62551,135958000,13595800062551
456864,62552,135958000,13595800062552
456928,62553,135958000,13595800062553
456930,62554,135958000,13595800062554
456933,62555,135958000,13595800062555
456934,62556,135958000,13595800062556
456949,62557,135958000,13595800062557
456950,62558,135958000,13595800062558
456953,62559,135958000,13595800062559
456957,62560,135958000,13595800062560
456962,62561,135958000,13595800062561
456982,62562,135958000,13595800062562
456984,62563,135958000,13595800062563
456985,62564,135958000,13595800062564
457069,62565,135958000,13595800062565
457136,62566,135958000,13595800062566
457182,62567,135958000,13595800062567
457194,62568,135958000,13595800062568
457208,62569,135958000,13595800062569
457209,62570,135958000,13595800062570
457227,62571,135958000,13595800062571
457228,62572,135958000,13595800062572
457284,62573,135958000,13595800062573
457301,62574,135958000,13595800062574
457344,62575,135958000,13595800062575
457346,62576,135958000,13595800062576
457365,62577,135958000,13595800062577
457379,62578,135958000,13595800062578
457381,62579,135958000,13595800062579
457401,62580,135958000,13595800062580
457409,62581,135958000,13595800062581
457411,62582,135958000,13595800062582
457412,62583,135958000,13595800062583
457451,62584,135958000,13595800062584
457455,62585,135958000,13595800062585
457456,62586,135958000,13595800062586
457457,62587,135958000,13595800062587
457458,62588,135958000,13595800062588
457520,62589,135958000,13595800062589
457568,62590,135958000,13595800062590
457599,62591,135958000,13595800062591
457616,62592,135958000,13595800062592
457624,62593,135958000,13595800062593
457630,62594,135958000,13595800062594
457632,62595,135958000,13595800062595
457639,62596,135958000,13595800062596
457649,62597,135958000,13595800062597
457675,62598,135958000,13595800062598
457710,62599,135958000,13595800062599
457723,62600,135958000,13595800062600
457729,62601,135958000,13595800062601
457730,62602,135958000,13595800062602
457784,62603,135958000,13595800062603
457787,62604,135958000,13595800062604
457800,62605,135958000,13595800062605
457812,62606,135958000,13595800062606
457878,62607,135958000,13595800062607
457879,62608,135958000,13595800062608
457882,62609,135958000,13595800062609
457884,62610,135958000,13595800062610
457885,62611,135958000,13595800062611
457898,62612,135958000,13595800062612
457899,62613,135958000,13595800062613
457946,62614,135958000,13595800062614
457960,62615,135958000,13595800062615
457964,62616,135958000,13595800062616
