account_alias,bygroup,comprador_mkt,pseudo_sku,pseudo_sku_desc,flag_mkt,flag_compra,prediction,latest_purchase,count_trx,suma_bultos,rank,role,subchannel_cluster2,subregion
310758,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.13666832,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
310758,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.1260331,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
311003,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.34319338,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
311003,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.30227995,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
311003,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.29608697,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
311003,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.22695574,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
311003,KT_MinoristaNeuquen,1,26661,MATE CBSE,1,0,0.14738506,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
311081,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.43643588,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
311081,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.2552971,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
311081,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.22035642,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
311081,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.20872244,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
311081,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.140927,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
311771,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.25602362,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
311771,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.1882222,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
311771,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.15541765,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
311771,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.14644937,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
311771,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.10588442,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
311790,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.30495778,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
311790,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.2739637,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
311790,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.21290752,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
311790,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.11894237,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
311790,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.11843647,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
311942,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.4510359,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
311942,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.29795164,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
311942,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.24235985,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
311942,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.16584662,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
311942,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.13328272,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
312797,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.32237703,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
312797,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.15841717,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
312797,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.15358374,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
312797,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.1133157,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
312797,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.10883317,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
314645,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.22016352,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
314645,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.07578119,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
314645,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.035001986,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
314645,KT_MinoristaNeuquen,1,77782,LECHE TRES NIÑAS,1,0,0.0146588795,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
314645,KT_MinoristaNeuquen,1,77726,PEPAS TEREPIN,1,0,0.014387926,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
314648,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.30116844,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
314648,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.21615162,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
314648,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.13917138,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
314648,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.13598728,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
314648,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.11283639,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
316766,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.4365841,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
316766,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.1671191,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
316766,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.15129848,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
316766,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.12068029,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
316766,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.10907908,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
316769,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.28764033,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
316769,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.17893271,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
316769,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.17852634,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
316769,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.17508641,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
316769,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.14212346,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
320706,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.6130438,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
320706,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.23868807,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
320706,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.2246427,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
320706,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.20050661,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
320706,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.17931563,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
321752,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.43695724,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
321752,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.30573428,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
321752,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.2159541,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
321752,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.17482539,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
321752,KT_MinoristaNeuquen,1,77994,VINOS DONDE MANDA CAPITAN,1,0,0.1371436,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
322247,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.3635946,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
322247,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.18176456,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
322247,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.16126078,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
322247,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.1479387,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
322247,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.13835685,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
322723,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.7066506,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
322723,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.34383446,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
322723,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.33458033,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
322723,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.3255184,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
322723,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.26835048,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
322793,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.3642886,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
322793,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.1652828,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
322793,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.07412239,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
322793,KT_MinoristaNeuquen,1,26661,MATE CBSE,1,0,0.068391934,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
322793,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.06814932,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
323106,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.26026112,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
323106,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.13581543,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
323106,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.10091979,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
323106,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.081069544,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
323106,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.07951458,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
323606,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.34903705,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
323606,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.19889742,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
323606,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.1811938,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
323606,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.1332844,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
323606,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.12971137,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
325219,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.42785686,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
325219,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.28225783,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
325219,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.19804814,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
325219,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.16876787,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
325219,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.15872326,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
325254,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.33645564,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
325254,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.12040076,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
325254,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.09570178,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
325254,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.075677514,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
325254,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.054839402,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
325766,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.37106788,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
325766,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.110844836,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
325766,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.08946569,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
325766,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.086165085,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
325766,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.06066094,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
325770,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.31222895,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
325770,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.21609807,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
325770,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.15846172,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
325770,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.15725398,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
325770,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.15724084,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
325962,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.23557478,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
325962,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.22307676,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
325962,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.13271806,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
325962,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.12663323,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
325962,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.10186655,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
327394,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.3519557,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
327394,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.24817416,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
327394,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.20344505,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
327394,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.18460205,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
327394,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.12822019,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
328338,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.419803,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
328338,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.38232327,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
328338,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.17214197,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
328338,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.17192876,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
328338,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.13650756,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
328370,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.16429323,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
328370,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.12653483,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
328370,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.091292016,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
328370,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.06269868,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
328370,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.040534973,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
328376,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.17773297,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
328376,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.05637957,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
328376,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.027985843,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
328376,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.022801422,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
328376,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.017002039,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
328537,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.12323571,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
328537,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.11772818,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
328537,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.11215658,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
328537,KT_MinoristaNeuquen,1,77706,ARROCITAS ARROCITAS,1,0,0.055310745,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
328537,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.047494985,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
329083,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.8194882,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
329083,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.40140575,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
329083,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.32788312,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
329083,KT_MinoristaNeuquen,1,26661,MATE CBSE,1,0,0.1725174,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
329083,KT_MinoristaNeuquen,1,78219,BARRA ARROZ CROWIE,1,0,0.14983396,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
329391,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.47784287,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
329391,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.22226754,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
329391,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.20067735,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
329391,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.17999035,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
329391,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.1449377,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
329643,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.31184274,-1,0,0,1,V,KT_MinoristaNeuquen,MinoristaNeuquen
329643,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.30171263,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
329643,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.1924229,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
329643,KT_MinoristaNeuquen,1,76386,VINOS CORDERO CON PIEL DE LOBO,1,0,0.13166803,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
329643,KT_MinoristaNeuquen,1,77833,MATE LA MERCED,1,0,0.1309127,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
329646,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.1275279,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
329646,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.12304047,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
329646,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.10524212,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
329646,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.094653115,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
329646,KT_MinoristaNeuquen,1,77820,VASOS ANDES MARKETPLACE,1,0,0.073052965,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
330015,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.35974997,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
330015,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.21494007,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
330015,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.16034617,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
330015,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.15682875,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
330015,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.13202173,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
330784,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.18452282,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
330784,KT_MinoristaNeuquen,1,26660,MATE PLAYADITO,1,0,0.12122339,-1,0,0,2,T,KT_MinoristaNeuquen,MinoristaNeuquen
330784,KT_MinoristaNeuquen,1,28738,JUGOS PURA FRUTTA,1,0,0.08765108,-1,0,0,3,T,KT_MinoristaNeuquen,MinoristaNeuquen
330784,KT_MinoristaNeuquen,1,78211,ARROZ MARIA,1,0,0.07018456,-1,0,0,4,V,KT_MinoristaNeuquen,MinoristaNeuquen
330784,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.05018366,-1,0,0,5,V,KT_MinoristaNeuquen,MinoristaNeuquen
331742,KT_MinoristaNeuquen,1,76385,VINOS OTRO LOCO MAS,1,0,0.27466398,-1,0,0,1,T,KT_MinoristaNeuquen,MinoristaNeuquen
331742,KT_MinoristaNeuquen,1,26651,MATE MAÑANITA,1,0,0.21175575,-1,0,0,2,V,KT_MinoristaNeuquen,MinoristaNeuquen
331742,KT_MinoristaNeuquen,1,77844,TE TARAGUI,1,0,0.18231003,-1,0,0,3,V,KT_MinoristaNeuquen,MinoristaNeuquen
331742,KT_MinoristaNeuquen,1,28251,PAPAS FRITAS PRINGLES,1,0,0.1618672,-1,0,0,4,T,KT_MinoristaNeuquen,MinoristaNeuquen
331742,KT_MinoristaNeuquen,1,26650,MATE TARAGUI,1,0,0.15327024,-1,0,0,5,T,KT_MinoristaNeuquen,MinoristaNeuquen
